ipd_id,id,name,is_active,created_at,updated_at,ipdb_link,year,manufacturer,machine_group_id,ipdb_id,opdb_id,rating,flippers,units
3140,2657,Heavy Hitter,False,2016-06-06T14:32:13.558-07:00,2018-07-12T23:00:41.695-07:00,https://www.ipdb.org/machine.cgi?id=3140,1959,Bally,,3140.0,,,,
3160,3074,Hot Shot,False,2018-10-25T15:51:41.255-07:00,2018-10-25T15:51:41.255-07:00,https://www.ipdb.org/machine.cgi?id=3160,1994,Bally,,3160.0,,,,
3163,1158,Hot Tip,False,2011-11-09T21:27:09.000-08:00,2018-07-16T09:00:47.573-07:00,http://ipdb.org/machine.cgi?id=3163,1977,Williams,,3163.0,Grep0-MQYN4,8.0,2.0,4903.0
3165,2620,House of Diamonds,,2016-04-25T08:51:27.224-07:00,2018-07-16T09:00:44.946-07:00,http://ipdb.org/machine.cgi?id=3165,1978,Zaccaria,,3165.0,GRVpL-MJjPR,,4.0,
3169,895,Hyperball,False,,2013-04-16T14:28:11.986-07:00,http://ipdb.org/machine.cgi?id=3169,1981,Williams,,3169.0,,7.0,,5000.0
3182,1918,Joker's Wild,False,2014-01-10T21:36:15.944-08:00,2018-07-16T09:00:49.443-07:00,http://ipdb.org/machine.cgi?id=3182,1977,Sonic,,3182.0,GrPJ2-MQken,,2.0,
3207,3014,Last Lap,False,2018-07-26T12:38:00.645-07:00,2018-07-26T12:38:00.645-07:00,https://www.ipdb.org/machine.cgi?id=3207,1978,Playmatic,,3207.0,GRzKW-MQ6er,,3.0,
3213,772,Little League,False,,2013-04-15T13:58:06.196-07:00,http://ipdb.org/machine.cgi?id=3213,1966,Midway,,3213.0,,,,
3240,1722,Sky·Line,False,2013-07-28T16:14:04.551-07:00,2018-07-16T09:00:41.749-07:00,http://ipdb.org/machine.cgi?id=3240,1965,Gottlieb,,3240.0,GRQ6d-MDRlL,8.0,2.0,2000.0
3263,2619,Space Shuttle,,2016-04-25T08:50:10.060-07:00,2018-07-16T09:00:44.853-07:00,http://ipdb.org/machine.cgi?id=3263,1980,Zaccaria,,3263.0,G4jyz-MDyYE,,2.0,
3281,769,SlugFest,False,,2013-04-15T13:55:25.431-07:00,http://ipdb.org/machine.cgi?id=3281,1991,Williams,,3281.0,,8.0,,
3331,2590,TV-Baseball,,2016-04-18T04:58:40.012-07:00,2016-04-19T13:56:15.527-07:00,http://ipdb.org/machine.cgi?id=3331,1966,Chicago Coin,,3331.0,,,,
3335,1703,Pennant Fever,False,2013-07-19T08:07:45.580-07:00,2013-07-19T08:53:58.813-07:00,http://www.ipdb.org/machine.cgi?id=3335,1984,Williams,,3335.0,,,,
3381,3089,Nautilus,False,2018-11-26T11:57:25.034-08:00,2018-11-26T11:57:25.034-08:00,https://www.ipdb.org/machine.cgi?id=3381,1977,Zaccaria,,3381.0,G5np6-MOEor,8.0,2.0,
3391,1552,The Games,False,2013-04-05T23:49:43.151-07:00,2020-02-11T07:19:38.538-08:00,http://ipdb.org/machine.cgi?id=3391,1984,Gottlieb,,3391.0,GR9NZ-Ml99O,,2.0,1768.0
3406,1602,Miss Annabelle,False,2013-05-24T05:09:51.866-07:00,2018-07-16T09:00:48.424-07:00,http://www.ipdb.org/machine.cgi?id=3406,1959,Gottlieb,,3406.0,G4JqB-MJK9O,8.0,4.0,1300.0
3419,2120,Supersonic,False,2014-06-20T17:24:56.047-07:00,2018-07-16T09:00:45.460-07:00,http://ipdb.org/machine.cgi?id=3419,1977,Zaccaria,,3419.0,G4xyV-MJK7V,7.0,2.0,
3427,886,Super Mario Bros. Mushroom World,False,,2018-12-10T08:01:03.676-08:00,http://ipdb.org/machine.cgi?id=3427,1992,Gottlieb,,3427.0,G7Zp0-MVKEX,7.0,2.0,519.0
3434,2361,Mini Golf,,2015-06-10T20:35:02.551-07:00,2015-06-11T12:56:24.595-07:00,http://ipdb.org/machine.cgi?id=3434,1964,Williams,,3434.0,,,,
3454,2672,Nudge-It,,2016-07-09T11:53:20.504-07:00,2016-07-09T12:07:09.260-07:00,http://ipdb.org/machine.cgi?id=3454,1990,Gottlieb,,3454.0,,,,54.0
3494,2621,Time Machine,,2016-04-25T09:46:59.080-07:00,2018-07-16T09:00:47.259-07:00,http://ipdb.org/machine.cgi?id=3494,1983,Zaccaria,,3494.0,GRnoY-MQVwx,6.0,,2400.0
3497,1723,Star Series,False,2013-07-28T16:16:22.315-07:00,2013-07-28T16:21:03.182-07:00,http://ipdb.org/machine.cgi?id=3497,1949,Williams,,3497.0,,,,
3507,984,Night Moves,False,,2018-07-16T09:00:42.201-07:00,http://ipdb.org/machine.cgi?id=3507,1989,Gottlieb,,3507.0,G4NY0-MDE29,7.0,2.0,
3508,1881,Punchy the Clown,False,2013-12-04T07:52:40.348-08:00,2018-07-16T09:00:50.471-07:00,http://ipdb.org/machine.cgi?id=3508,1993,Alvin G,,3508.0,G4x2P-MnK03,,,103.0
3513,990,Al's Garage Band Goes On a World Tour,False,,2018-07-16T09:00:52.301-07:00,http://ipdb.org/machine.cgi?id=3513,1992,Alvin G,,3513.0,GRLz0-MeP4B,7.0,2.0,1000.0
3539,3162,X Force,False,2019-07-16T15:57:44.505-07:00,2019-07-16T15:57:44.505-07:00,http://www.ipdb.org/machine.cgi?id=3539,1987,Tecnoplay,,3539.0,GRzJ1-MkPEj,,,
3545,3173,Rawhide,False,2019-08-29T13:43:05.891-07:00,2019-08-29T13:43:05.891-07:00,http://www.ipdb.org/machine.cgi?id=3545,1977,Stern,,3545.0,GRQ79-MePbv,,2.0,1200.0
3568,1172,Rapid Fire,False,2011-11-13T17:43:53.000-08:00,2013-04-18T14:00:50.427-07:00,http://ipdb.org/machine.cgi?id=3568,1982,Bally,,3568.0,,,,5000.0
3591,951,Frank Thomas' Big Hurt,False,,2018-07-16T09:00:48.386-07:00,http://ipdb.org/machine.cgi?id=3591,1995,Gottlieb,,3591.0,G4kzN-MQpYx,8.0,3.0,1985.0
3592,888,Apollo 13,False,,2018-07-16T09:00:41.761-07:00,http://ipdb.org/machine.cgi?id=3592,1995,Sega,,3592.0,G411e-MJrEL,8.0,2.0,
3593,669,Batman Forever,False,,2018-07-16T09:00:50.133-07:00,http://ipdb.org/machine.cgi?id=3593,1995,Sega,,3593.0,G59zN-MLy0N,8.0,3.0,2500.0
3596,740,Pinball Magic,False,,2018-07-16T09:00:42.479-07:00,http://ipdb.org/machine.cgi?id=3596,1995,Capcom,,3596.0,GrZnn-MJj46,8.0,2.0,1200.0
3601,1377,West Club,False,2012-09-30T01:16:31.495-07:00,2018-07-16T09:00:43.889-07:00,http://ipdb.org/machine.cgi?id=3601,1967,Rally,,3601.0,GRLDP-ML3Oq,,,
3602,2807,Bell Ringer,,2017-03-01T19:18:36.903-08:00,2017-03-01T19:36:40.670-08:00,http://ipdb.org/machine.cgi?id=3602,1990,Gottlieb,,3602.0,,,,160.0
3604,3107,Combat,False,2019-01-17T15:32:28.060-08:00,2019-01-21T08:01:27.009-08:00,https://www.ipdb.org/machine.cgi?id=3609,1977,Zaccaria,,3604.0,GrJ07-MjB7X,,,
3605,2311,Star Trip,,2015-03-29T17:55:12.592-07:00,2018-07-16T09:00:51.888-07:00,http://ipdb.org/machine.cgi?id=3605,1979,Game Plan,,3605.0,GRoW6-ME0Ro,,2.0,
3619,756,Jack-Bot,False,,2018-07-16T09:00:48.230-07:00,http://ipdb.org/machine.cgi?id=3619,1995,Williams,,3619.0,GRKOX-MLyrW,8.0,2.0,2428.0
3621,1167,Space Hawks,False,2011-11-13T17:36:03.000-08:00,2018-07-16T09:00:50.868-07:00,http://ipdb.org/machine.cgi?id=3621,1986,Nuova,,3621.0,GR69j-MdEEB,,3.0,250.0
3622,3233,Bird Man,False,2020-01-06T12:09:01.240-08:00,2020-01-06T12:09:01.240-08:00,http://www.ipdb.org/machine.cgi?id=3622,1978,Sonic,,3622.0,G5QP6-MDREd,,2.0,
3631,2652,Motor Show,,2016-05-23T16:42:55.211-07:00,2018-07-16T09:00:53.482-07:00,http://ipdb.org/machine.cgi?id=3631,1989,Mr. Game,,3631.0,GRb2y-MZezV,,2.0,
3667,2631,Bullfight,,2016-04-25T10:52:48.992-07:00,2018-07-16T09:00:43.742-07:00,http://ipdb.org/machine.cgi?id=3667,1964,Bally,,3667.0,G5pJQ-MQwE5,,2.0,825.0
3676,1060,Car Hop,False,,2018-07-16T09:00:49.093-07:00,http://ipdb.org/machine.cgi?id=3676,1991,Gottlieb,,3676.0,Grd6d-MLR8W,8.0,3.0,1061.0
3683,646,Johnny Mnemonic,False,,2018-07-16T09:00:50.919-07:00,http://ipdb.org/machine.cgi?id=3683,1995,Williams,,3683.0,GR6W8-Mb55B,8.0,,2756.0
3685,704,WHO Dunnit,False,,2018-07-16T09:00:43.099-07:00,http://ipdb.org/machine.cgi?id=3685,1995,Bally,,3685.0,G50kj-MDqpv,8.0,2.0,2416.0
3686,2921,Twenty Grand,False,2018-03-24T07:04:03.494-07:00,2018-07-16T09:00:50.718-07:00,http://ipdb.org/machine.cgi?id=3686,1952,Williams,,3686.0,G5KjL-MePPn,,4.0,
3704,3176,Fireball II,False,2019-09-07T13:21:50.275-07:00,2019-09-07T13:21:50.275-07:00,http://www.ipdb.org/machine.cgi?id=3704,1981,Bell Games,,3704.0,Gry7q-MLyvr,,3.0,
3738,2692,Eros One,,2016-07-28T17:54:24.032-07:00,2018-07-16T09:00:47.232-07:00,http://ipdb.org/machine.cgi?id=3738,1979,Fascination,,3738.0,G5LOx-MD1p8,,2.0,
3780,715,Congo,False,,2018-07-16T09:00:48.157-07:00,http://ipdb.org/machine.cgi?id=3780,1995,Williams,,3780.0,GrNd0-MJNW1,8.0,,2129.0
3781,643,Attack From Mars,False,,2018-07-17T11:28:02.306-07:00,http://ipdb.org/machine.cgi?id=3781,1995,Bally,62.0,3781.0,G4do5-MDlN7,8.0,,3450.0
3782,1207,Safe Cracker,False,2012-01-18T11:38:53.000-08:00,2018-07-16T09:00:47.009-07:00,http://ipdb.org/machine.cgi?id=3782,1996,Bally,,3782.0,GRBxq-MJpOP,8.0,,1148.0
3783,1159,Airborne,False,2011-11-11T13:44:37.000-08:00,2018-07-16T09:00:44.736-07:00,http://ipdb.org/machine.cgi?id=3783,1996,Capcom,,3783.0,G4EZe-MJ424,8.0,2.0,1350.0
3784,857,Breakshot,False,,2018-07-16T09:00:51.995-07:00,http://ipdb.org/machine.cgi?id=3784,1996,Capcom,,3784.0,G43oE-M0ok5,8.0,,1000.0
3792,954,Goldeneye,False,,2018-07-16T09:00:46.654-07:00,http://ipdb.org/machine.cgi?id=3792,1996,Sega,,3792.0,G43wE-MQV5K,8.0,2.0,2200.0
3793,953,Waterworld,False,,2018-07-16T09:00:42.402-07:00,http://ipdb.org/machine.cgi?id=3793,1995,Gottlieb,,3793.0,G4JK7-MDBe6,7.0,,1500.0
3794,1117,Mario Andretti,False,,2018-07-16T09:00:52.215-07:00,http://ipdb.org/machine.cgi?id=3794,1995,Gottlieb,,3794.0,GRBqq-Mp4ZY,7.0,2.0,1120.0
3795,777,Barb Wire,False,,2018-07-16T09:00:46.792-07:00,http://ipdb.org/machine.cgi?id=3795,1996,Gottlieb,,3795.0,GRwyv-MQNwr,7.0,,1000.0
3799,2329,Black Knight (LE),,2015-05-03T09:34:28.232-07:00,2018-07-16T09:00:48.865-07:00,http://ipdb.org/machine.cgi?id=3799,1981,Williams,20.0,3799.0,GrO7w-MDR9W,,4.0,600.0
3823,2543,Disco '79,,2016-02-24T07:42:55.023-08:00,2018-07-16T09:00:47.089-07:00,http://www.ipdb.org/machine.cgi?id=3823,1979,Allied Leisure,,3823.0,Gr83Y-MDlW2,,,
3824,650,Tales of the Arabian Nights,False,,2018-07-16T09:00:45.137-07:00,http://ipdb.org/machine.cgi?id=3824,1996,Williams,,3824.0,G4llj-MQYb2,8.0,2.0,3128.0
3868,3174,Cue,False,2019-08-29T13:43:56.967-07:00,2019-08-29T13:43:56.967-07:00,http://www.ipdb.org/machine.cgi?id=3873,1982,Stern,,3868.0,G4kqd-MDB6w,,,
3878,673,Independence Day,False,,2018-07-16T09:00:50.880-07:00,http://ipdb.org/machine.cgi?id=3878,1996,Sega,,3878.0,G4doQ-MKNN9,8.0,3.0,1500.0
3879,775,Space Jam,False,,2018-07-16T09:00:51.661-07:00,http://ipdb.org/machine.cgi?id=3879,1996,Sega,,3879.0,G482d-Mp4kk,7.0,,
3887,2624,Dragon,,2016-04-25T09:53:11.970-07:00,2018-07-16T09:00:53.176-07:00,http://ipdb.org/machine.cgi?id=3887,1977,Interflip,,3887.0,G5Wn2-Mp4lp,7.0,2.0,
3915,648,Scared Stiff,False,,2018-07-16T09:00:52.008-07:00,http://ipdb.org/machine.cgi?id=3915,1996,Bally,,3915.0,G4xbP-Mp45Y,8.0,2.0,4028.0
3945,1171,Flipper Football,False,2011-11-13T17:43:34.000-08:00,2018-07-16T09:00:46.098-07:00,http://ipdb.org/machine.cgi?id=3945,1996,Capcom,,3945.0,GRKKk-MLxwP,7.0,4.0,750.0
3976,1123,Twister,False,2011-07-13T21:38:03.000-07:00,2018-07-16T09:00:50.644-07:00,http://ipdb.org/machine.cgi?id=3976,1996,Sega,,3976.0,GRwbv-MkPP0,7.0,,
4001,1450,Big Bang Bar,False,2013-01-16T17:47:26.458-08:00,2018-07-16T09:00:43.698-07:00,http://ipdb.org/machine.cgi?id=4001,1996,Capcom,,4001.0,G56vo-MLl1Z,7.0,,14.0
4014,695,Junk Yard,False,,2018-07-16T09:00:48.517-07:00,http://ipdb.org/machine.cgi?id=4014,1996,Williams,,4014.0,GRLlj-MQZN8,8.0,2.0,3013.0
4023,657,NBA Fastbreak,False,,2018-07-16T09:00:48.477-07:00,http://ipdb.org/machine.cgi?id=4023,1997,Bally,,4023.0,GrO0D-MQolo,8.0,,4414.0
4032,642,Medieval Madness,False,,2018-07-16T09:00:51.377-07:00,http://ipdb.org/machine.cgi?id=4032,1997,Williams,,4032.0,G5pe4-MePZv,8.0,2.0,4016.0
4054,710,Star Wars Trilogy,False,,2018-07-16T09:00:46.741-07:00,http://ipdb.org/machine.cgi?id=4054,1997,Sega,,4054.0,GrybN-MLl5X,7.0,2.0,
4059,736,Cirqus Voltaire,False,,2018-07-16T09:00:44.181-07:00,http://ipdb.org/machine.cgi?id=4059,1997,Bally,,4059.0,GRVjJ-MLq7W,8.0,2.0,2704.0
4116,972,Fireball,False,,2018-07-16T09:00:47.859-07:00,http://ipdb.org/machine.cgi?id=4116,1976,Bally,,4116.0,G48ZN-MQ56q,6.0,2.0,10000.0
4136,1252,The Lost World Jurassic Park,False,2012-02-29T10:13:59.000-08:00,2018-07-16T09:00:46.997-07:00,http://ipdb.org/machine.cgi?id=4136,1997,Sega,,4136.0,G4kBL-MLndo,7.0,2.0,
4137,724,The X Files,False,,2018-07-16T09:00:44.646-07:00,http://ipdb.org/machine.cgi?id=4137,1997,Sega,,4137.0,G4jPq-MQdlK,7.0,,
4334,811,Ticket Tac Toe,False,,2013-04-16T11:50:18.519-07:00,http://ipdb.org/machine.cgi?id=4334,1996,Williams,,4334.0,,,2.0,123.0
4336,1208,Strikes-N-Spares,False,2012-01-18T11:44:22.000-08:00,2013-04-18T13:39:15.897-07:00,http://ipdb.org/machine.cgi?id=4336,1995,Gottlieb,,4336.0,,7.0,,750.0
4338,644,No Good Gofers,False,,2018-07-16T09:00:44.336-07:00,http://ipdb.org/machine.cgi?id=4338,1997,Williams,,4338.0,G57X4-MLb1y,8.0,3.0,2711.0
4341,883,Starship Troopers,False,,2018-07-16T09:00:42.745-07:00,http://ipdb.org/machine.cgi?id=4341,1997,Sega,,4341.0,G5we0-MDx6b,8.0,3.0,
4354,1978,The Pinball Circus,False,2014-02-26T11:42:39.582-08:00,2018-07-16T09:00:52.908-07:00,http://ipdb.org/machine.cgi?id=4354,1995,Williams,,4354.0,G4qdD-MrR3Z,8.0,7.0,2.0
4358,665,The Champion Pub,False,,2018-07-16T09:00:44.200-07:00,http://ipdb.org/machine.cgi?id=4358,1998,Bally,,4358.0,G42k0-MQ6w9,8.0,2.0,1369.0
4359,858,Viper Night Drivin,False,,2018-07-16T09:00:49.157-07:00,http://ipdb.org/machine.cgi?id=4359,1998,Sega,,4359.0,G4Obw-ML83d,7.0,2.0,1100.0
4383,3131,Golden Cue,False,2019-04-09T15:36:06.890-07:00,2019-04-09T15:57:56.581-07:00,http://www.ipdb.org/machine.cgi?id=4383,1998,Sega,,4383.0,GRYzo-MP3p7,,,10.0
4441,641,Monster Bash,False,,2018-10-25T16:05:36.560-07:00,http://ipdb.org/machine.cgi?id=4441,1998,Williams,72.0,4441.0,Gr3EW-MD3Nj,8.0,2.0,3361.0
4442,753,Lost In Space,False,,2018-07-16T09:00:49.426-07:00,http://ipdb.org/machine.cgi?id=4442,1998,Sega,,4442.0,GR91x-MLBZE,7.0,,600.0
4443,774,Godzilla,False,,2018-07-16T09:00:52.088-07:00,http://ipdb.org/machine.cgi?id=4443,1998,Sega,,4443.0,G5po2-MeP6B,7.0,,
4444,683,South Park,False,,2018-07-16T09:00:50.314-07:00,http://ipdb.org/machine.cgi?id=4444,1999,Sega,,4444.0,G4qbD-MQpxv,7.0,2.0,2200.0
4445,714,Cactus Canyon,False,,2018-07-16T09:00:52.563-07:00,http://ipdb.org/machine.cgi?id=4445,1998,Bally,,4445.0,G4835-Mb5eO,8.0,2.0,903.0
4446,678,Revenge from Mars,False,,2018-07-16T09:00:42.262-07:00,http://ipdb.org/machine.cgi?id=4446,1999,Bally,,4446.0,G50Wr-MLeZP,8.0,,6878.0
4453,773,Harley-Davidson,False,,2018-07-16T09:00:50.793-07:00,http://ipdb.org/machine.cgi?id=4453,1999,Sega,,4453.0,G56lO-Mx00O,7.0,,
4458,708,Star Wars Episode 1,False,,2018-07-16T09:00:44.746-07:00,http://ipdb.org/machine.cgi?id=4458,1999,Williams,,4458.0,GRL9r-MD34z,8.0,,3525.0
4459,923,Striker Xtreme,False,,2018-07-16T09:00:47.702-07:00,http://ipdb.org/machine.cgi?id=4459,2000,Stern,,4459.0,GRVjq-MDbxp,7.0,,
4492,706,Sharkey's Shootout,False,,2018-07-16T09:00:46.918-07:00,http://ipdb.org/machine.cgi?id=4492,2000,Stern,,4492.0,GRwv0-MJ99E,7.0,3.0,
4497,2663,Night Rider (SS),,2016-06-13T07:51:41.458-07:00,2018-07-16T09:00:46.890-07:00,http://ipdb.org/machine.cgi?id=4497,1976,Bally,,4497.0,GryQj-MLvN7,7.0,2.0,7000.0
4499,783,Evel Knievel,False,,2018-07-16T09:00:50.184-07:00,http://ipdb.org/machine.cgi?id=4499,1976,Bally,,4499.0,G59wx-MLnZ3,8.0,2.0,14000.0
4501,734,Mata Hari (SS),False,,2018-07-16T09:00:42.960-07:00,http://ipdb.org/machine.cgi?id=4501,1978,Bally,67.0,4501.0,G417e-MDvXz,8.0,2.0,16260.0
4502,666,High Roller Casino,False,,2018-07-16T09:00:41.719-07:00,http://ipdb.org/machine.cgi?id=4502,2001,Stern,,4502.0,G4JZ4-ML0pL,7.0,2.0,
4504,711,Austin Powers,False,,2018-07-16T09:00:51.630-07:00,http://ipdb.org/machine.cgi?id=4504,2001,Stern,,4504.0,G43BW-M3dKV,7.0,,
4505,698,Monopoly,False,,2018-07-16T09:00:50.481-07:00,http://ipdb.org/machine.cgi?id=4505,2001,Stern,,4505.0,G48w3-Mq1Zk,7.0,3.0,3640.0
4506,696,Playboy,False,,2018-07-16T09:00:44.009-07:00,http://ipdb.org/machine.cgi?id=4506,2002,Stern,,4506.0,GrPKO-MLO5X,7.0,,
4512,3119,Hawkman,False,2019-03-08T16:38:39.643-08:00,2019-03-08T17:09:33.081-08:00,https://www.ipdb.org/machine.cgi?id=4512,1982,Taito,,4512.0,GrPO3-Mx0Pb,,3.0,
4536,679,RollerCoaster Tycoon,False,,2018-07-16T09:00:53.700-07:00,http://ipdb.org/machine.cgi?id=4536,2002,Stern,,4536.0,Grybw-M5R0n,7.0,,
4540,1119,NFL,False,2011-06-15T08:51:16.000-07:00,2018-07-16T09:00:44.371-07:00,http://ipdb.org/machine.cgi?id=4540,2001,Stern,,4540.0,GRVjq-MD0z2,,,
4576,3121,Vortex,False,2019-03-08T16:40:15.055-08:00,2019-03-10T21:59:45.623-07:00,https://www.ipdb.org/machine.cgi?id=4576,1983,Taito,,4576.0,GRwYo-M9RK0,,2.0,
4578,3120,Shark,False,2019-03-08T16:39:30.282-08:00,2019-03-08T16:51:28.671-08:00,https://www.ipdb.org/machine.cgi?id=4582,1982,Taito,,4578.0,GX29B-MP32P,,,
4599,2363,TKO,,2015-06-10T20:36:06.176-07:00,2018-07-16T09:00:49.319-07:00,http://ipdb.org/machine.cgi?id=4599,1979,Gottlieb,,4599.0,GrJxV-MJNZ2,6.0,2.0,125.0
4664,2054,Harley-Davidson (2nd Edition),False,2014-04-23T21:24:05.504-07:00,2018-07-16T09:00:54.593-07:00,http://ipdb.org/machine.cgi?id=4664,2002,Stern,7.0,4664.0,G56lO-MZeRq,8.0,2.0,600.0
4674,682,The Simpsons Pinball Party,False,,2018-07-16T09:00:53.885-07:00,http://ipdb.org/machine.cgi?id=4674,2003,Stern,,4674.0,GRvBL-MP3Ev,8.0,5.0,
4692,2878,Close Encounters of the Third Kind (EM),,2017-11-11T09:20:39.517-08:00,2018-07-16T09:00:43.840-07:00,http://ipdb.org/machine.cgi?id=4692,1978,Gottlieb,,4692.0,G4qvL-MJ6z6,,2.0,470.0
4694,1570,Pinball (EM),False,2013-04-19T14:18:37.483-07:00,2018-07-16T09:00:48.356-07:00,http://ipdb.org/machine.cgi?id=4694,1977,Stern,,4694.0,GrZXj-MD3ee,8.0,2.0,594.0
4787,667,Terminator 3: Rise of the Machines,False,,2018-07-16T09:00:47.101-07:00,http://ipdb.org/machine.cgi?id=4787,2003,Stern,,4787.0,GR91N-MLOyE,7.0,,
4815,2775,Hitter's Rally,,2017-01-13T12:57:08.739-08:00,2017-01-13T13:00:19.006-08:00,http://ipdb.org/machine.cgi?id=4815,1990,Seidel,,4815.0,,,,
4817,2909,Ballyhoo,,2018-02-24T18:17:17.790-08:00,2018-02-24T22:38:16.170-08:00,http://ipdb.org/machine.cgi?id=4817,1932,Bally,,4817.0,,,,50000.0
4858,662,Lord of the Rings,False,,2018-07-16T09:00:46.069-07:00,http://ipdb.org/machine.cgi?id=4858,2003,Stern,13.0,4858.0,GrqZX-MD15w,8.0,,5100.0
4868,1972,Impacto,False,2014-02-26T11:30:51.569-08:00,2014-02-27T09:15:33.343-08:00,http://ipdb.org/machine.cgi?id=4868,1975,Recreativos Franco,,4868.0,,8.0,2.0,
4917,692,Ripley's Believe It or Not!,False,,2018-07-16T09:00:48.016-07:00,http://ipdb.org/machine.cgi?id=4917,2003,Stern,,4917.0,GRWyB-MLz6Z,8.0,3.0,
4983,668,Elvis,False,,2019-04-11T10:58:36.827-07:00,http://ipdb.org/machine.cgi?id=4983,2004,Stern,76.0,4983.0,G4qbX-MJw5r,8.0,,
5008,1165,The Mystery Six,False,2011-11-13T17:34:59.000-08:00,2013-04-18T14:08:13.731-07:00,http://ipdb.org/machine.cgi?id=5008,1934,Rube Gross,,5008.0,,,,
5021,3160,Eight Ball Deluxe (1984 Edition),False,2019-07-03T16:02:20.886-07:00,2019-07-03T16:02:20.886-07:00,http://www.ipdb.org/machine.cgi?id=5021,1984,Bally,,5021.0,G5KXk-MLB9V-A1JKr,8.0,3.0,
5044,2030,Big League Baseball,False,2014-04-04T08:50:29.155-07:00,2014-04-04T09:01:06.197-07:00,http://ipdb.org/machine.cgi?id=5044,1954,Williams,,5044.0,,,,
5053,645,The Sopranos,False,,2018-07-16T09:00:41.869-07:00,http://ipdb.org/machine.cgi?id=5053,2005,Stern,,5053.0,G5WoB-MDyNZ,7.0,,
5087,1216,Target Gallery,False,2012-01-22T12:57:26.000-08:00,2013-04-18T13:31:38.200-07:00,http://ipdb.org/machine.cgi?id=5087,1962,Midway,,5087.0,,,,
5093,705,NASCAR,False,,2018-07-16T09:00:48.025-07:00,http://ipdb.org/machine.cgi?id=5093,2005,Stern,,5093.0,G5YWX-MQ4VW,7.0,,
5097,1977,Orange County Choppers,False,2014-02-26T11:41:06.137-08:00,2014-02-27T09:28:43.003-08:00,http://ipdb.org/machine.cgi?id=5097,2005,Incredible Technologies,,5097.0,,,,12.0
5120,2766,Grand Prix,,2016-12-23T13:51:51.115-08:00,2018-07-16T09:00:42.054-07:00,http://ipdb.org/machine.cgi?id=5120,2005,Stern,,5120.0,G5YWX-MDxXX,8.0,,
5134,699,World Poker Tour,False,,2018-07-16T09:00:44.401-07:00,http://ipdb.org/machine.cgi?id=5134,2006,Stern,,5134.0,G5poe-MQrb5,7.0,,
5163,676,Pirates of the Caribbean,False,,2018-07-16T09:00:50.066-07:00,http://ipdb.org/machine.cgi?id=5163,2006,Stern,,5163.0,GR7ZX-MQ23b,8.0,,
5219,664,Family Guy,False,,2018-07-16T09:00:45.323-07:00,http://ipdb.org/machine.cgi?id=5219,2006,Stern,,5219.0,G5LW9-MQ6N5,8.0,5.0,
5230,1790,UltraPin,False,2013-09-27T16:50:49.988-07:00,2013-09-27T17:28:01.789-07:00,http://ipdb.org/machine.cgi?id=5230,2006,Global VR,,5230.0,,5.0,,200.0
5232,2114,Stampede,False,2014-06-17T07:52:44.480-07:00,2018-07-16T09:00:43.963-07:00,http://ipdb.org/machine.cgi?id=5232,1977,Stern,,5232.0,GRQ79-MDE30,,2.0,1100.0
5237,663,Spider-Man,False,,2018-07-16T09:00:43.500-07:00,http://ipdb.org/machine.cgi?id=5237,2007,Stern,8.0,5237.0,G5D94-MLnXq,8.0,,
5254,693,Wheel of Fortune,False,,2018-07-16T09:00:42.414-07:00,http://ipdb.org/machine.cgi?id=5254,2007,Stern,,5254.0,G417d-MJkXV,8.0,,
5277,709,Harley-Davidson (3rd Edition),False,,2018-07-16T09:00:54.538-07:00,http://www.ipdb.org/machine.cgi?id=5277,2002,Stern,7.0,5277.0,G56lO-Mq153,7.0,2.0,
5292,747,Dale Jr.,False,,2018-07-16T09:00:44.169-07:00,http://ipdb.org/machine.cgi?id=5292,2007,Stern,,5292.0,G5YWX-MQj9k,7.0,,600.0
5301,701,Shrek,False,,2018-07-16T09:00:48.042-07:00,http://www.ipdb.org/machine.cgi?id=5301,2008,Stern,,5301.0,G5LW9-ML371,8.0,,
5306,653,Indiana Jones,False,,2018-07-16T09:00:46.287-07:00,http://ipdb.org/machine.cgi?id=5306,2008,Stern,,5306.0,G4e1d-MJ5Bj,7.0,2.0,
5307,652,Batman: The Dark Knight,False,,2018-07-16T09:00:51.640-07:00,http://ipdb.org/machine.cgi?id=5307,2008,Stern,,5307.0,G4yVw-M85j8,8.0,2.0,
5348,649,CSI,False,,2018-07-16T09:00:42.575-07:00,http://ipdb.org/machine.cgi?id=5348,2008,Stern,,5348.0,GRokz-ML8oW,7.0,,
5419,733,24,False,,2018-07-16T09:00:43.909-07:00,http://ipdb.org/machine.cgi?id=5419,2009,Stern,,5419.0,GrEkZ-ML13O,7.0,2.0,
5442,735,NBA,False,,2018-07-16T09:00:51.910-07:00,http://ipdb.org/machine.cgi?id=5442,2009,Stern,,5442.0,G5K19-MBRlz,8.0,2.0,
5497,999,Major League,False,,2013-04-18T10:08:33.371-07:00,http://ipdb.org/machine.cgi?id=5497,1934,Pamco,,5497.0,,,,
5513,759,Big Buck Hunter Pro,False,,2018-07-16T09:00:42.384-07:00,http://ipdb.org/machine.cgi?id=5513,2009,Stern,,5513.0,G4N6n-MLxER,7.0,,
5550,764,Iron Man,False,,2018-07-16T09:00:43.982-07:00,http://ipdb.org/machine.cgi?id=5550,2010,Stern,5.0,5550.0,GRVq4-MLyxq,8.0,,
